,i1_kernel,i1_kernel_std,i1_scaled,iii3_kernel,iii3_kernel_std,iii3_scaled
15117,1.89586270601,0.0574005303424,0.0574005303424,5.59346068689,0.185737916585,0.185737916585
15118,1.89584216308,0.0573834911627,0.0573834911627,5.59343759634,0.185697571815,0.185697571815
15119,1.89582140414,0.057366272818,0.057366272818,5.59341450544,0.185657226432,0.185657226432
15120,1.89580042859,0.0573488748137,0.0573488748137,5.59339141419,0.185616880432,0.185616880432
15121,1.89577923586,0.0573312966634,0.0573312966634,5.59336832258,0.185576533813,0.185576533813
15122,1.89575782535,0.0573135378888,0.0573135378888,5.59334523062,0.18553618657,0.18553618657
15123,1.89573619652,0.0572955980197,0.0572955980197,5.5933221383,0.185495838701,0.185495838701
15124,1.8957143488,0.0572774765942,0.0572774765942,5.59329904562,0.185455490203,0.185455490203
15125,1.89569228164,0.0572591731585,0.0572591731585,5.59327595257,0.185415141073,0.185415141073
15126,1.8956699945,0.0572406872671,0.0572406872671,5.59325285917,0.185374791309,0.185374791309
15127,1.89564748687,0.0572220184826,0.0572220184826,5.5932297654,0.185334440907,0.185334440907
15128,1.89562475822,0.0572031663759,0.0572031663759,5.59320667126,0.185294089866,0.185294089866
15129,1.89560180804,0.0571841305263,0.0571841305263,5.59318357676,0.185253738183,0.185253738183
15130,1.89557863583,0.057164910521,0.057164910521,5.59316048188,0.185213385856,0.185213385856
15131,1.89555524112,0.0571455059557,0.0571455059557,5.59313738664,0.185173032881,0.185173032881
15132,1.89553162342,0.0571259164344,0.0571259164344,5.59311429102,0.185132679258,0.185132679258
15133,1.89550778226,0.0571061415694,0.0571061415694,5.59309119504,0.185092324985,0.185092324985
15134,1.89548371718,0.0570861809812,0.0570861809812,5.59306809868,0.185051970058,0.185051970058
15135,1.89545942775,0.0570660342987,0.0570660342987,5.59304500194,0.185011614477,0.185011614477
15136,1.89543491352,0.057045701159,0.057045701159,5.59302190483,0.18497125824,0.18497125824
15137,1.89541017406,0.0570251812077,0.0570251812077,5.59299880734,0.184930901344,0.184930901344
15138,1.89538520897,0.0570044740986,0.0570044740986,5.59297570948,0.184890543789,0.184890543789
15139,1.89536001782,0.056983579494,0.056983579494,5.59295261123,0.184850185573,0.184850185573
15140,1.89533460022,0.0569624970643,0.0569624970643,5.59292951261,0.184809826695,0.184809826695
15141,1.89530895579,0.0569412264886,0.0569412264886,5.59290641361,0.184769467153,0.184769467153
15142,1.89528308415,0.0569197674542,0.0569197674542,5.59288331423,0.184729106947,0.184729106947
15143,1.89525698492,0.0568981196567,0.0568981196567,5.59286021446,0.184688746075,0.184688746075
15144,1.89523065777,0.0568762828003,0.0568762828003,5.59283711432,0.184648384536,0.184648384536
15145,1.89520410233,0.0568542565974,0.0568542565974,5.59281401379,0.184608022329,0.184608022329
15146,1.89517731828,0.0568320407689,0.0568320407689,5.59279091288,0.184567659454,0.184567659454
15147,1.89515030527,0.0568096350441,0.0568096350441,5.59276781159,0.184527295911,0.184527295911
15148,1.89512306301,0.0567870391607,0.0567870391607,5.59274470991,0.184486931698,0.184486931698
15149,1.89509559119,0.0567642528647,0.0567642528647,5.59272160785,0.184446566814,0.184446566814
15150,1.89506788949,0.0567412759108,0.0567412759108,5.59269850541,0.184406201261,0.184406201261
15151,1.89503995765,0.056718108062,0.056718108062,5.59267540258,0.184365835037,0.184365835037
15152,1.89501179539,0.0566947490895,0.0566947490895,5.59265229937,0.184325468142,0.184325468142
